,genres,title,release_date,price,item_id,developer
5930,Action,Mutant Fighting Cup 2,2017-02-15,5.99,561450,playchocolate
5931,Indie,Sumer,2017-02-15,14.99,464950,Studio Wumpus
5932,Casual,Copoka,2016-07-01,4.99,582620,Inaccurate Interactive
5933,Indie,Soul Searching,2017-02-15,9.99,586240,Kayabros
5934,Adventure,Bear With Me - Episode Two,2017-02-15,4.99,583140,Exordium Games
5935,Adventure,theHunter: Call of the Wild™,2017-02-16,29.99,518790,Expansive Worlds
5936,Design &amp; Illustration,articy:draft 3,2017-02-16,99.99,570090,ByteRockers' Games
5937,Action,Snakes - N - Ladders : Origins - Episode 1,2017-02-15,5.99,552940,Sagnithi Systems Technology Solutions LLP
5938,Action,Blast-off Original Soundtrack,2017-02-16,1.99,488120,Quad-Games
5939,Simulation,Train Simulator: ÖBB 4020 EMU Add-On,2017-02-16,19.99,448199,Dovetail Games
5940,Simulation,Train Simulator: Mittenwaldbahn: Garmisch-Partenkirchen - Innsbruck Route Add-On,2017-02-16,39.99,448192,Dovetail Games
5941,Strategy,Tank Battle: 1945,2017-02-16,9.99,540250,HexWar Games
5942,Indie,Ashes of the Singularity: Escalation - Epic Map Pack DLC,2017-02-16,2.99,520642,"Stardock Entertainment,Oxide Games"
5943,Casual,Mall Empire,2017-02-16,3.99,592340,Games++
5944,Indie,Ashes of the Singularity: Escalation - Overlord Scenario Pack DLC,2017-02-16,2.99,520640,"Stardock Entertainment,Oxide Games"
5945,Indie,Ashes of the Singularity: Escalation - Turtle Wars DLC,2017-02-16,2.99,520643,"Stardock Entertainment,Oxide Games"
5946,Indie,Ashes of the Singularity: Escalation - Gauntlet DLC,2017-02-16,2.99,520644,"Stardock Entertainment,Oxide Games"
5947,Racing,The NASCAR Foundation Pack,2017-02-17,4.99,561813,Monster Games
5948,Action,NakedMan VS The Clothes,2017-02-17,1.99,592130,4FreaksFiction
5949,Casual,Golf It!,2017-02-17,8.99,571740,Perfuse Entertainment
5950,Adventure,Roofbot,2017-02-17,4.99,545660,Koreez
5951,Adventure,Pixel Puzzles Junior,2017-02-17,9.99,455690,DL Softworks
5952,Action,The Curse Of Yendor,2017-02-17,4.99,576420,IBOLOGY LLC
5953,Casual,Entangle,2017-02-17,5.99,533580,Blake Garner
5954,Indie,Syrian Warfare,2017-02-21,19.99,485980,Cats Who Play
5955,Casual,Zup! 4,2017-02-20,0.99,591420,Quiet River
5956,Adventure,The Journeyman Project 1: Pegasus Prime,1997-06-19,9.99,359420,"Presto Studios, Inc."
5957,Action,Spoids,2017-02-20,1.99,589640,AirWave Games
5958,Action,FEMINAZI: The Triggering,2017-02-20,0.99,585550,"hyperboreanGames,Svarog Studios"
5959,Action,A Shooty Bit,2017-02-20,1.99,463480,Gameland Studios
5960,Casual,FEMINAZI: The Triggering Soundtrack,2017-02-21,0.99,596960,"hyperboreanGames,Svarog Studios"
5961,Action,Cavern Escape,2017-02-20,0.99,546400,White Dog
5962,Indie,Car Mechanic Simulator 2015 - Total Modifications,2017-02-20,2.99,361840,Red Dot Games
5963,Adventure,Holo-Graham,2017-02-20,3.99,566140,TarbuttonStudio
5964,Adventure,Beyond Magic,2017-02-20,2.99,463880,Falling Star Studio
5965,Strategy,Vincere Totus Astrum,2017-02-20,3.99,314610,Gamesare
5966,Action,Banned Footage Vol.1,2017-02-20,9.99,529930,"CAPCOM Co., Ltd."
5967,Action,Pixel Puzzles Ultimate - Puzzle Pack: Chernobyl,2017-02-21,4.99,591493,DL Softworks
5968,Action,Pixel Puzzles Ultimate - Puzzle Pack: Volcanoes,2017-02-21,2.99,591491,DL Softworks
5969,Action,Moccasin,2017-02-21,0.99,593290,"YarGri,EHTechnology"
5970,Action,Mad Dojo,2017-02-21,4.99,586170,phime studio LLC
5971,Action,VRC PRO Asia On-road tracks Deluxe 2,2017-02-21,6.99,574673,Virtual Racing Industries Ltd.
5972,Action,VRC PRO Americas On-road tracks Deluxe,2017-02-21,9.99,574672,Virtual Racing Industries Ltd.
5973,Racing,2017 Team Update,2017-02-21,9.99,587080,Monster Games
5974,Casual,Storage Inc 2,2017-02-21,9.99,549390,Stolpskott Studios
5975,Action,Rocket League® - Hot Wheels® Bone Shaker™,2017-02-21,1.99,457194,"Psyonix, Inc."
5976,Action,Rocket League® - Hot Wheels® Twin Mill™ III,2017-02-21,1.99,457191,"Psyonix, Inc."
5977,Action,Ethereal Legends,2017-02-21,9.99,428980,Soverance Studios
5978,Action,BERSERK and the Band of the Hawk,2017-02-21,59.99,502280,"KOEI TECMO GAMES CO., LTD."
5979,Adventure,Night in the Woods,2017-02-21,19.99,481510,Infinite Fall
5980,Action,Beyond Enemy Lines,2017-02-21,18.99,523610,Polygon Art
5981,Action,Tales of Berseria™ - Tales of Legacy Bundle,2017-02-21,6.99,528056,BANDAI NAMCO Studios Inc.
5982,Action,Pixel Privateers,2017-02-21,14.99,342640,Quadro Delta
5983,Indie,LIT,2017-02-21,5.99,582960,WayForward
5984,Adventure,Dark Realm: Queen of Flames Collector's Edition,2017-02-21,9.99,591470,Mad Head Games
5985,Action,Pixel Privateers - Official Soundtrack,2017-02-21,4.99,596110,"Quadro Delta,Kole Audio Solutions"
5986,Strategy,NOBUNAGA’S AMBITION: Sengoku Gunyuuden / 信長の野望・戦国群雄伝,2017-02-21,19.99,521700,"KOEI TECMO GAMES CO., LTD."
5987,Strategy,Romance of the Three Kingdoms Ⅲ / 三國志Ⅲ,2017-02-21,19.99,521710,"KOEI TECMO GAMES CO., LTD."
5988,Strategy,Bandit Kings of Ancient China / 水滸伝・天命の誓い,2017-02-21,12.99,521680,"KOEI TECMO GAMES CO., LTD."
5989,Action,BERSERK - Guts Costume: Banquet Attire,2017-02-21,3.49,569711,"KOEI TECMO GAMES CO., LTD."
5990,Action,BERSERK - Casca Costume: Guts' Tank Top,2017-02-21,3.49,569712,"KOEI TECMO GAMES CO., LTD."
5991,Action,BERSERK - Casca Costume: Winter Clothes,2017-02-21,3.49,569713,"KOEI TECMO GAMES CO., LTD."
5992,Action,BERSERK - Schierke Costume: Town Girl,2017-02-21,3.49,569714,"KOEI TECMO GAMES CO., LTD."
5993,Action,BERSERK - Schierke Costume: Golem,2017-02-21,3.49,569715,"KOEI TECMO GAMES CO., LTD."
5994,Action,MadOut2 BigCity,2017-02-21,8.99,586980,MadOut Games
5995,Action,Unexplored,2017-02-22,9.99,506870,Ludomotion
5996,Racing,Ride 2 2017 Top Bikes Pack,2017-02-22,5.99,583730,Milestone S.r.l.
5997,Simulation,FSX Steam Edition: Hawker Heroes Add-On,2017-02-22,18.99,556218,First Class Simulations
5998,Action,FreeStyleFootball - Starter Pack,2017-02-22,7.99,583110,Joycity
5999,Adventure,Open Sorcery,2017-02-22,3.99,585180,Abigail Corfman
6000,Action,Shift Happens,2017-02-22,14.99,359840,Klonk Games
6001,Action,Polterheist,2017-02-21,4.99,595320,The_Kiddy
6002,Adventure,Beauty Bounce,2017-02-22,3.99,372330,BurstRay Games
6003,Indie,Northgard,2017-02-22,19.99,466560,Shiro Games
6004,Adventure,Mystery Tales: The Lost Hope Collector's Edition,2017-02-22,9.99,591580,Domini Games
6005,Design &amp; Illustration,Virtual Battlemap DLC - Space Dungeons,2017-02-22,14.99,600070,Dragom
6006,Adventure,Of Light and Darkness,1998-04-13,9.99,557760,Tribal Dreams
6007,Action,N0-EXIT,2017-02-22,0.99,503430,ma_mutte
6008,Adventure,Drop Hunt - Adventure Puzzle,2017-02-23,1.99,596870,Oriplay
6009,Action,The Exiled - Nomad Pack,2017-02-23,19.99,530150,Fairytale Distillery
6010,Action,The Exiled - Vanguard Pack,2017-02-23,79.99,530152,Fairytale Distillery
6011,Action,The Exiled - Seeker Pack,2017-02-23,39.99,530151,Fairytale Distillery
6012,Adventure,School of Talent: SUZU-ROUTE,2017-02-23,8.99,573040,MyDearest
6013,Action,Frog Hop Soundtrack,2017-02-23,4.99,578680,Tiny Warrior Games
6014,Action,Badass Hero,2017-02-24,9.99,465200,Awesome Games Studio
6015,Indie,Seasteader,2017-02-24,29.99,592550,Cosy Goat
6016,Indie,Flute Master - Trick or Treat,2017-02-24,1.99,591720,Insignio Labs
6017,Action,Blackwake,2017-02-24,19.99,420290,Mastfire Studios Pty Ltd
6018,Action,KByte,2017-02-24,4.99,415090,"Daniel Gili,Joaquín Godoy,Emilio Martinez,Bruno Carro"
6019,Indie,Flute Master - Epic Christmas,2017-02-24,1.99,588670,Insignio Labs
6020,Adventure,The Inner Darkness,2017-02-24,4.99,562160,Nauris Amatnieks
6021,Adventure,Midnight at the Celestial Palace: Chapter I,2017-02-24,9.99,460140,"Orrery Games,Blip Haus Design"
6022,Action,Hollow Knight,2017-02-24,14.99,367520,Team Cherry
6023,Adventure,Wizrogue - Labyrinth of Wizardry,2017-02-24,11.99,494320,Taito
6024,Adventure,Downward,2017-07-13,9.99,506900,Caracal Games
6025,Design &amp; Illustration,Dungeon Painter Studio,2017-02-26,14.99,592260,Pyromancers.com
6026,Action,Rogue'n Roll,2017-02-27,4.99,600310,Pierre Brengues
6027,Action,Alien Attack: Zero,2017-02-25,0.99,601690,Alien Jellyfish
6028,Indie,Syrian Warfare Original Soundtrack,2017-02-27,3.99,599050,Cats Who Play
6029,Action,Furious Angels,2017-02-27,4.99,551450,MorfeoDev
6030,Action,Armored Gear,2017-02-27,2.99,581000,Crystal Box Team
6031,Casual,Eraser &amp; Builder,2017-02-27,1.99,583030,"CFK Co., Ltd."
6032,Adventure,Torment: Tides of Numenera - Legacy Edition Upgrade,2017-02-28,19.99,596230,inXile Entertainment
6033,Adventure,Torment: Tides of Numenera - Immortal Edition Upgrade,2017-02-28,44.99,596231,inXile Entertainment
6034,Action,BERSERK - Additional Warhorse Set,2017-02-28,6.99,569716,"KOEI TECMO GAMES CO., LTD."
6035,Adventure,For The King,2017-02-28,14.99,527230,IronOak Games
6036,Action,BERSERK - Additional Scenario Set,2017-02-28,7.99,569717,"KOEI TECMO GAMES CO., LTD."
6037,Action,Minimized Ultimate,2017-02-28,1.99,590520,Crystal Box Team
6038,Simulation,Command LIVE - Korean Missile Crisis,2017-02-28,2.99,584260,WarfareSims
6039,Casual,My Vet Practice,2017-02-28,9.99,595130,"Sproing,Neopica"
6040,Simulation,FSX Steam Edition: Cessna CU206 Stationair Add-On,2017-02-28,19.99,500237,Carenado
6041,Simulation,FSX Steam Edition: Toposim US Northeast Add-On,2017-02-28,14.99,556225,Toposim
6042,Action,Slash It 2 - A Himitsu Exclusive Edition,2017-02-28,0.99,590470,Just1337 Studio
6043,Action,DRAGON BALL XENOVERSE 2 - DB Super Pack 2,2017-02-28,7.99,508401,"QLOC,DIMPS"
6044,Action,Slash It 2 - JanjiMusic Exclusive Edition,2017-02-28,0.99,590490,Just1337 Studio
6045,Adventure,Bayou Island - Point and Click Adventure,2017-02-28,1.99,597210,Andy Howard Games
6046,Action,Tom Clancy's The Division™ - Last Stand,2017-02-28,14.99,596190,Massive Entertainment
6047,Simulation,WWE 2K17 - Hall of Fame Showcase,2017-02-28,9.99,570210,"Visual Concepts,Yuke's Co., LTD"
6048,Action,Turn Around,2017-02-28,0.99,595340,"Limed,lalalaZero,Urbanoff"
6049,Action,Blowhards,2017-02-28,9.99,552000,Babloon Studios
6050,Action,DESYNC,2017-02-28,14.99,390030,The Foregone Syndicate
6051,Action,Sky Rogue Original Soundtrack,2017-02-28,6.99,586070,Fractal Phase
6052,Action,VThree,2017-02-28,7.99,567320,2xMilk
6053,Adventure,Oracle,2017-02-28,1.99,576310,Watercolor Games
6054,Action,Space Fuss,2017-02-28,4.99,525150,NerdyYetis
6055,Simulation,FSX Steam Edition: Farm Strips Vol 2: Central and Southern England Add-On,2017-03-01,9.99,556217,Neil Birch
6056,Indie,Water Heroes: A Game for Change,2017-03-01,4.99,530010,Insignio Labs
6057,Simulation,Train Simulator: North London &amp; Goblin Lines Add-On,2017-03-01,39.99,500211,Dovetail Games
6058,Action,Doug and Lily,2017-03-01,0.99,601180,the_dobrokot
6059,Action,Blast-off,2017-03-01,9.99,391140,Quad-Games
6060,Adventure,Tales of Terror: Crimson Dawn,2017-03-01,6.99,596270,Deep Shadows Games
6061,Adventure,Ino,2017-03-02,1.99,398140,L Rod
6062,Casual,RunningDead,2017-03-03,1.99,584220,PotionC
6063,Action,Box Maze,2017-03-03,0.99,512020,GamersHype Productions
6064,Casual,Super Blackjack Battle 2 Turbo Edition - The Card Warriors,2017-03-03,11.99,545200,Stage Clear Studios
6065,Adventure,An Octonaut Odyssey,2017-03-03,4.99,566320,Octo Studio
6066,Adventure,Azada: Elementa Collector's Edition,2017-03-03,9.99,596400,ERS G Studios
6067,Casual,Morphblade,2017-03-03,4.99,494720,Suspicious Developments
6068,Action,rooMaze,2017-03-03,1.99,575830,ChairKilling
6069,Adventure,SPACE-FRIGHT,2017-03-03,6.99,592750,R I MAD
6070,Action,Zoop! - Hunter's Grimm,2017-03-03,1.99,577460,Warfare Studios
6071,Adventure,Ludoria,2017-03-03,19.99,432420,Eminent Softworks
6072,Action,Mastema: Out of Hell,2017-03-03,4.99,595550,Oscar Celestini
6073,Action,DESYNC: The Original Soundtrack - Volume 2 (Volkor X),2017-03-03,2.99,602441,The Foregone Syndicate
6074,Action,DESYNC: The Original Soundtrack - Volume 1 (Daniel Deluxe),2017-03-03,6.99,602440,The Foregone Syndicate
6075,Action,Dark Throne,2017-03-02,0.99,587490,Marcin Mikołajczyk
6076,Adventure,Clicker Heroes: Boxy &amp; Bloop Auto Clicker,2017-03-03,9.99,591620,Playsaurus
6077,Casual,Cards of Chaos,2017-03-03,6.99,517110,Pixel Battery
6078,Indie,Ricochet Kills: Noir,2017-03-03,2.99,596630,mibix
6079,Action,The Last Cargo,2017-03-13,9.99,593560,Ehnenu
6080,Action,johnsgame,2017-03-06,1.99,597240,"GCRH,Daynar"
6081,Adventure,Wild Unknown,2017-03-06,4.99,592570,Joe Sansone
6082,Action,Hurricane,2017-03-06,13.99,503240,Because I Can
6083,Casual,My Vet Practice – Marine Patrol,2017-03-06,9.99,595150,Neopica
6084,Action,Infektor,2017-03-06,4.99,554670,Rushing Vise
6085,Adventure,Witch Hunters: Stolen Beauty Collector's Edition,2017-03-06,9.99,597280,Top Evidence Studio
6086,Adventure,Goblin Harvest - The Mighty Quest,2017-03-06,9.99,604060,Ian Williams
6087,Action,ULTIMATE MARVEL VS. CAPCOM 3,2017-03-06,24.99,357190,"CAPCOM CO., LTD."
6088,Indie,City of God I - Prison Empire,2017-03-07,11.99,466860,Pixel Gangsta Studio
6089,Indie,SimAirport,2017-03-06,19.99,598330,LVGameDev LLC
6090,Action,Tom Clancy's Ghost Recon® Wildlands,2017-03-06,59.99,460930,"Ubisoft Paris,Ubisoft Annecy,Ubisoft Bucharest,Ubisoft Montpellier,Ubisoft Milan,Reflections,Ubisoft Belgrade"
6091,Action,Dreamlike Worlds,2017-03-06,0.99,602200,JustForward
6092,Action,Tom Clancy's Ghost Recon® Wildlands - Season Pass,2017-03-06,39.99,573830,"Ubisoft Paris,Ubisoft Annecy,Ubisoft Bucharest,Ubisoft Montpellier,Ubisoft Milan,Reflections"
6093,Adventure,Drift 7 Islands (survival),2017-03-06,3.99,592740,GamerGG
6094,Adventure,Switch - Or Die Trying,2017-03-07,9.99,506090,Threye Interactive
6095,Action,Military Airfield - Donation DLC,2017-03-07,1.99,602210,Polygon Art
6096,Action,VoidExpanse: Pariahs' Bane,2017-03-07,4.99,499410,AtomicTorch Studio
6097,Action,VoidExpanse: Soundtrack Complete,2017-03-07,4.99,602740,AtomicTorch Studio
6098,Casual,Star Merchant,2017-03-07,1.99,594720,SimProse Studios
6099,Adventure,LEAVES - The Journey,2017-03-07,7.99,569800,ZAR 21
6100,Action,Disc Jam,2017-03-07,14.99,415880,High Horse Entertainment
6101,Action,The guard of dungeon,2017-03-07,2.99,601640,HeX
6102,Action,Lightspeed Frontier,2017-03-07,14.99,548650,Crowdwork Studios
6103,Adventure,Loot Rascals,2017-03-07,14.99,443880,Hollow Ponds
6104,RPG,Atelier Firis: The Alchemist and the Mysterious Journey / フィリスのアトリエ ～不思議な旅の錬金術士～,2017-03-07,59.99,527290,"KOEI TECMO GAMES CO., LTD."
6105,Adventure,LEGO® Worlds,2017-03-07,29.99,332310,"TT Games,Traveller's Tales"
6106,Adventure,Ominous Objects: Family Portrait Collector's Edition,2017-03-08,9.99,598050,Daily Magic Productions
6107,Animation &amp; Modeling,GameMaker Studio 2 Desktop,2017-03-08,99.99,585410,YoYo Games Ltd.
6108,Adventure,- Arcane Raise -,2017-03-10,2.99,603750,Arcane Raise
6109,Animation &amp; Modeling,GameMaker Studio 2 Mobile,2017-03-08,399.99,585620,YoYo Games Ltd.
6110,Animation &amp; Modeling,GameMaker Studio 2 UWP,2017-03-08,399.99,585610,YoYo Games Ltd.
6111,Animation &amp; Modeling,GameMaker Studio 2 Web,2017-03-08,149.99,585600,YoYo Games Ltd.
6112,Strategy,"Buccaneers, Bounty &amp; Boom!",2017-03-01,11.99,597640,Iron Helmet Games
6113,Action,Reflex Arena,2014-11-04,9.99,328070,Turbo Pixel Studios
6114,Action,Space Jammers,2017-03-08,14.99,471400,Spread Shot Studios LLC
6115,Casual,The Cooking Game Original Soundtracks,2017-03-08,2.99,591040,Play Spirit Limited
6116,Indie,ReThink,2017-03-08,9.99,603800,Yaeko
6117,Action,Danmaku Unlimited 3,2017-03-09,9.99,450950,Doragon Entertainment
6118,Action,Maximum Override,2017-03-09,6.99,389220,Alientrap
6119,Action,Bootombaa,2017-03-08,0.99,605910,Naarassusi Game
6120,Casual,Good Archer,2017-03-09,1.99,602990,Sergej110
6121,Casual,Gump Runner,2017-03-09,0.99,606050,ArteG
6122,Action,Revhead,2017-03-09,19.99,589760,Creative Pudding Hungary Llc.
6123,Casual,Didgery,2017-03-10,1.99,429270,Lotus Games
6124,Casual,Chess3D,2016-11-04,9.99,599670,Whitefishgames
6125,Indie,Blink Original Soundtrack,2017-03-10,2.99,597690,nextReality Games
6126,Casual,A Foretold Affair,2017-03-10,12.99,586670,GB Patch Games
6127,Casual,A Foretold Affair - Alternate Outfit DLC,2017-03-10,0.99,594420,GB Patch Games
6128,Adventure,Blink,2017-03-10,6.99,447210,nextReality Games
6129,Action,Super Spring Ninja,2017-03-14,2.99,523230,Demon Sword Games
6130,Adventure,Fenimore Fillmore: The Westerner,2017-03-10,9.99,503650,Casual Brothers
6131,Casual,Travel Riddles: Trip To India,2017-03-10,4.99,604980,Notus Games Ltd
6132,Action,Red Barton and The Sky Pirates,2017-03-14,0.99,540590,Schism Worldwide
6133,Casual,Death Squared,2017-03-13,14.99,471810,SMG Studio
6134,Adventure,GRUZCHIK,2017-03-10,0.99,603290,NDPendent Games
6135,Adventure,Hexaball,2017-03-20,0.99,602830,kedexa
6136,Action,DOA5LR Arc System Works Mashup Set,2017-03-13,31.99,601390,"Team NINJA,KOEI TECMO GAMES CO., LTD."
6137,Indie,Western FPS,2017-03-13,0.99,603370,Narayan Games
6138,Adventure,Cubic complex,2017-03-13,0.99,500100,Kedexa
6139,Action,World Destroyers,2017-03-14,6.99,550200,HardHead Games
6140,Action,Coffence,2017-03-14,14.99,583240,Sweet Bandits Studios
6141,Action,Dead Rising 4 - Season Pass,2017-03-09,19.99,592700,"Capcom Game Studio Vancouver, Inc."
6142,Action,Dead Rising 4,2017-03-14,59.99,543460,"Capcom Game Studio Vancouver, Inc."
6143,Adventure,Lost in Nature,2017-03-14,14.99,601500,Moongate Digital
6144,Action,Furi - One More Fight,2017-03-15,3.99,567810,The Game Bakers
6145,Action,100ft Robot Golf,2017-03-16,19.99,368000,No Goblin
6146,Indie,Dimension Jump,2017-03-15,9.99,564750,Redpoint Games
6147,Casual,Surfasaurus,2016-08-01,0.99,584860,Red Triangle Games
6148,Action,CHAOS CODE -NEW SIGN OF CATASTROPHE-,2017-03-15,19.99,536560,"FK Digital,Arc System Works"
6149,Adventure,Tricky Trail RC,2016-11-02,4.99,550870,Mika Spin Games
6150,Simulation,Train Sim World®: CSX Heavy Haul,2017-03-16,39.99,530070,Dovetail Games
6151,Action,Alien Insanity,2017-03-16,2.99,598350,Paul Bird
6152,Adventure,Ascender,2017-03-17,8.99,598230,GameChanger Studio
6153,Adventure,Lifeline,2017-03-16,3.99,585290,3 Minute Games
6154,Adventure,Detective Noir,2017-03-17,4.99,586480,Paper Pirates
6155,Casual,Pixel Puzzles Ultimate - Puzzle Pack: Medieval,2017-03-17,4.99,591495,DL Softworks
6156,Indie,WARTILE,2017-03-17,19.99,404200,Playwood Project
6157,Casual,Pixel Puzzles Ultimate - Puzzle Pack: Coral Reef,2017-03-17,7.99,591494,DL Softworks
6158,Adventure,You... and who else?,2017-03-17,6.99,459640,Aldorlea Games
6159,Adventure,Lemuria: Lost in Space - soundtrack DLC,2017-03-17,1.99,607340,EJRGames
6160,Action,City Siege: Faction Island,2017-03-17,2.99,578590,Ish Games
6161,Adventure,Wanderland: Starter Pack,2017-03-17,1.99,607840,Artogon
6162,Casual,Don't Drop the Bass,2017-03-17,4.99,471220,RadishBox
6163,Action,"SnarfQuest Tales, Episode 1: The Beginning",2017-03-17,4.99,470020,Cellbloc Studios
6164,Adventure,Hotel Anatolia,2017-03-20,0.99,601010,Elven Workshop
6165,Indie,Crisis in the Kremlin,2017-03-20,4.99,599750,Kremlingames
6166,Casual,Fly Away,2017-03-20,4.99,583000,Faceless Studios
6167,RPG,Atelier Firis - Character: Heintz / 追加キャラクター『ハインツ』,2017-03-21,6.99,573548,"KOEI TECMO GAMES CO., LTD."
6168,RPG,Atelier Firis - Costume: Sky Blue Papillon / フィリス衣装『空色パピヨン』,2017-03-21,1.99,573541,"KOEI TECMO GAMES CO., LTD."
6169,RPG,Atelier Firis - Costume: Night Onyx / リアーネ衣装『夜のオニキス』,2017-03-21,1.99,573542,"KOEI TECMO GAMES CO., LTD."
6170,RPG,Atelier Firis - Costume: Verdant Feuilles / ドロッセル衣装『新緑のフォイユ』,2017-03-21,1.99,573544,"KOEI TECMO GAMES CO., LTD."
6171,RPG,Atelier Firis - Costume: Passionate Soleil / ソフィー衣装『情熱のソレイユ』,2017-03-21,1.99,573545,"KOEI TECMO GAMES CO., LTD."
6172,RPG,Atelier Firis - Costume: Festive Amour / イルメリア衣装『紅白アムール』,2017-03-21,1.99,573543,"KOEI TECMO GAMES CO., LTD."
6173,Action,Pixel Puzzles Ultimate - Puzzle Pack: Trains,2017-03-21,3.99,591496,DL Softworks
6174,Indie,New York Kennedy [KJFK] airport for Tower!3D Pro,2017-03-21,19.99,607830,FeelThere
6175,Action,SKIPCHASER,2017-03-21,4.99,508410,Ponywolf
6176,Adventure,Dark Canvas: A Brush With Death Collector's Edition,2017-03-21,9.99,549220,Vast Studios
6177,Action,Toukiden 2,2017-03-21,59.99,551730,"KOEI TECMO GAMES CO., LTD."
6178,Animation &amp; Modeling,AppGameKit Sound Library,2017-03-21,24.99,602720,The Game Creators
6179,Action,Splody,2017-03-21,6.99,467810,Dashing Strike
6180,Adventure,Stories Untold Official Soundtrack,2017-03-23,1.99,611740,No Code
6181,Casual,Flagster,2017-03-23,0.99,611530,Splatter Squad
